id,Label,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,
728,Os02g0473200,42.1901574046625,1139,Blue,22.6733790594718,
729,Os11g0236932,1.87508649988641,11602,GreenYellow,0.837998266875591,
730,Os10g0574700,13.885630426119,4946,Black,6.51370891839104,
731,Os10g0492800,15.3280223131666,4525,Black,8.9539506370114,
732,Os03g0664800,5.11890508156636,8831,Blue,2.85292951324007,
733,Os09g0394700,31.2640167696434,1868,Magenta,11.4272028824527,
734,Os03g0741000,6.92421930539441,7744,lightYellow,3.16684036856463,
735,Os03g0214200,17.4686085948859,3945,Magenta,9.53827288593218,
736,Os01g0120700,4.02482608101731,9649,Grey60,1.47949524182276,
737,Os03g0331700,21.0923586236831,3209,Black,10.5800041476409,
738,Os07g0684900,19.8546647635869,3443,Red,8.90209785298967,
739,Os01g0822200,18.6392213466424,3695,Black,4.87541484327637,
740,Os01g0639900,2.87424790005557,10603,royalBlue,0.852642239266942,
741,Os07g0687900,30.066693052336,1977,Magenta,15.3898075589003,
742,Os05g0510100,15.6881271182027,4435,GreenYellow,7.79110843543858,
743,Os03g0300900,5.1168291666393,8833,lightGreen,1.42284326118486,
744,Os05g0227600,4.85594908317045,9019,Pink,1.50649837169324,
745,Os04g0556400,6.23254571085729,8128,Pink,2.02297797774779,
746,Os06g0220500,17.9211825979837,3844,Red,10.3570653531541,
747,Os07g0520100,23.027161956107,2895,Brown,20.7845520346411,
748,Os12g0582700,25.4310107702877,2538,Magenta,8.1449228488153,
749,Os11g0148000,6.85391414381806,7785,lightYellow,2.9745757090889,
750,Os05g0346200,11.9347911498805,5596,Black,8.39240447729396,
751,Os03g0806500,8.73500111431817,6839,Black,4.36455772832529,
752,Os10g0477600,6.59959564170974,7928,Tan,4.91065200540039,
753,Os01g0153300,2.38565657447595,11086,Grey,0.69417391728226,
754,Os05g0253200,5.02785997632762,8895,Brown,4.17566776054714,
755,Os02g0153200,1.5074951663202,12019,Blue,0.704961679567853,
756,Os10g0105700,0.7773015327493,12886,Grey,0.090592316001778,
757,Os01g0920100,16.3545786688838,4258,Brown,11.9317915774444,
758,Os01g0626500,7.37835563349585,7488,Salmon,6.0427207054492,
759,Os12g0631200,10.441019000959,6157,lightYellow,3.63076179018002,
760,Os03g0110600,9.03729868140339,6695,royalBlue,2.50639179044104,
761,Os07g0224900,4.00426395098883,9665,Purple,1.48493829114187,
762,Os03g0847900,4.34662044882426,9405,Tan,2.26896239746608,
763,Os01g0343300,7.60320260042562,7376,Black,3.47140941806325,
764,Os07g0169600,11.0447478220845,5917,Magenta,5.9393580262669,
765,Os11g0551800,63.4667382430996,452,Blue,48.9290407539495,
766,Os02g0614500,15.5682489054161,4469,MidnightBlue,8.69310896055452,
767,Os06g0644200,9.07715924708175,6678,Black,4.51550311373311,
768,Os01g0152300,2.75917947017618,10710,GreenYellow,0.799321521269931,
769,Os01g0901900,42.4504737829085,1123,Green,27.5055617720576,
770,Os09g0372900,3.74549823808806,9875,Black,1.73310513442438,
771,Os01g0919500,35.8500277387632,1511,Black,11.4973628888225,
772,Os03g0750000,4.48427435136897,9283,Black,2.09047131439665,
773,Os02g0324700,25.6317421713378,2507,Black,8.18268771309065,
774,Os01g0192900,5.37295582581366,8659,Yellow,2.0288769962494,
775,Os03g0595800,2.61720142125463,10846,lightYellow,0.438856576400517,
776,Os10g0162400,10.771756579489,6020,Green,3.71964178401393,
777,Os02g0766700,28.3199863424979,2173,Magenta,17.9654769026667,
778,Os05g0530400,28.2840095982138,2177,Pink,7.54725786892847,
779,Os01g0673800,0.344299811670062,13426,Grey,0.020794136095835,
780,Os09g0543900,3.9641091169905,9692,royalBlue,1.12663427891773,
781,Os09g0113000,0.417830135942885,13328,Grey,0.048240650190703,
782,Os07g0671400,6.40996731009797,8039,Yellow,1.30083355668315,
783,Os02g0713250,19.1220295795005,3599,MidnightBlue,4.87288650898326,
784,Os03g0858700,16.3659212169671,4254,Brown,14.8877632671878,
785,Os01g0131300,6.40877046590277,8040,Blue,5.06578003351016,
786,Os01g0127700,9.00518026595858,6713,Black,2.72335114833325,
787,Os01g0855600,13.8113537640799,4974,MidnightBlue,10.4450203181101,
788,Os01g0716200,67.4237485299835,369,Turquoise,59.5017575935105,
789,Os07g0596000,44.1514519703591,1031,Turquoise,34.6815876946609,
790,Os05g0381700,49.2886801136929,816,Black,10.4268992827618,
791,Os06g0661500,4.11371781490486,9587,LightCyan,1.25763727576103,
792,Os01g0389200,8.54388201971114,6931,Red,6.70863666238839,
793,Os03g0239200,2.30322809503339,11167,lightYellow,0.458097590412348,
794,Os04g0447800,3.39407922933304,10147,Tan,2.44456383568805,
795,Os09g0472100,10.9120460419899,5966,Red,9.72484305038454,
796,Os01g0832900,11.3591428767294,5806,GreenYellow,5.22227526236367,
797,Os02g0125300,16.1981341013316,4301,Magenta,8.94129732395225,
798,Os11g0148101,13.901793468184,4944,lightYellow,6.91586488163908,
799,Os02g0727300,1.1322831109863,12441,Tan,0.360253291558786,
800,Os11g0154500,0.63585169580601,13038,Yellow,0.199121577909473,
801,Os01g0845000,25.9920660656859,2460,Black,10.9242111783807,
802,Os02g0291000,3.91058375949333,9738,Brown,2.74758714088729,
803,Os07g0684100,0.360710454458572,13404,Grey,0.053597338016145,
804,Os02g0805100,13.6373653480837,5026,Magenta,8.10760483902466,
805,Os01g0566050,8.0354730642716,7175,LightCyan,3.54029379777997,
806,Os02g0774200,22.4057229368833,2985,Pink,4.99535698517905,
807,Os03g0817200,35.1775711023065,1561,Red,20.2373822709795,
808,Os06g0115600,1.15757846220068,12407,Brown,0.366670730503118,
809,Os05g0125200,2.31014926152477,11161,Tan,1.11757981109594,
810,Os01g0507000,13.9693410128516,4920,Purple,2.8440596796184,
811,Os03g0726500,12.0652644453441,5543,Black,4.08162526585672,
812,Os01g0719000,7.66504735219557,7351,Magenta,3.946964698275,
813,Os01g0823100,13.429713543363,5092,Turquoise,7.68847377536258,
814,Os03g0640000,15.2829464523569,4539,MidnightBlue,9.08970457593992,
815,Os06g0599200,1.49022763551728,12033,Grey,0.246378059421502,
816,Os07g0537250,2.42204914427892,11048,Tan,1.13030490570255,
817,Os03g0338200,23.1460003768595,2872,Salmon,14.8268706518393,
818,Os01g0198500,0.934442406017104,12691,Grey,0.229466908895597,
819,Os01g0821600,10.912919367263,5963,MidnightBlue,6.22073520896122,
820,Os05g0438800,36.4771199748931,1471,Magenta,17.1177554378346,
821,Os09g0511200,19.9236720807831,3427,royalBlue,5.07861385206547,
822,Os10g0514901,25.0365667923593,2601,Magenta,10.0660383970659,
823,Os03g0784700,8.15243283030893,7118,Yellow,2.94252421981006,
824,Os06g0683950,3.8043945466399,9823,Turquoise,1.74178202114546,
825,Os04g0448900,19.3018900961787,3564,Magenta,10.0011787565873,
826,Os07g0637000,8.5934204802539,6899,lightYellow,3.30485557530518,
827,Os03g0325500,0.722767553799298,12943,Grey,0.053437712574549,
828,Os01g0865400,0.789253237921454,12872,lightYellow,0.224665548368924,
829,Os08g0514000,7.71799446812495,7331,Black,3.09070348924496,
830,Os01g0948200,6.68837865039612,7882,Magenta,2.19338253239173,
831,Os02g0712400,12.2556334691927,5486,Turquoise,5.44426979931426,
832,Os06g0591200,3.50703359759931,10059,Brown,1.79993516105436,
833,Os06g0716000,30.0530067118869,1980,Blue,15.2295597564546,
834,Os09g0508500,15.4527482666655,4493,Turquoise,6.74871271409066,
835,Os03g0674300,6.5068225216409,7981,Tan,3.84068583954954,
836,Os05g0566400,11.6123731024726,5703,GreenYellow,6.74520677376022,
837,Os10g0565150,15.7163906236192,4426,Black,6.75095831301776,
838,Os09g0369050,1.1462950013786,12420,Green,0.191223579822214,
839,Os04g0488700,25.2923256067475,2561,Pink,9.72728416791559,
840,Os12g0134000,15.1121511280284,4588,lightYellow,7.26659113126767,
841,Os01g0314800,18.1916661927506,3784,Magenta,5.37645877342123,
842,Os05g0358400,11.063591801458,5907,MidnightBlue,5.53408198669853,
843,Os04g0527700,36.5047047778612,1470,Pink,9.78261751757089,
844,Os01g0218100,4.22285844005696,9503,Tan,0.766662231132897,
845,Os02g0119600,32.7441220519864,1743,Blue,16.7092718643287,
846,Os03g0102700,7.0705345070114,7660,Brown,4.53206294266099,
847,Os01g0962100,3.04274315108891,10472,Magenta,0.55440025157412,
848,Os04g0521700,2.23045973534843,11249,Blue,0.663358788574081,
849,Os02g0255500,33.8302797296805,1658,Brown,17.7206094123868,
850,Os07g0410300,4.13772935354381,9568,MidnightBlue,0.833485912064175,
851,Os02g0747900,21.5466656408125,3123,Turquoise,12.7859818939868,
852,Os12g0548800,1.70490833408781,11797,Grey,0.217674370878995,
853,Os03g0179400,0.418283088729991,13327,Grey,0.088349137213194,
854,Os08g0184800,32.8318941561486,1735,Brown,20.7758162469652,
855,Os02g0818900,26.385962498799,2414,MidnightBlue,8.70598475436977,
856,Os01g0513400,37.2705187482111,1420,GreenYellow,12.0511359349294,
857,Os02g0780700,3.906872494134,9742,MidnightBlue,2.07895712344231,
858,Os03g0118450,9.70491569285421,6408,Magenta,5.9222758459509,
859,Os08g0331000,4.93785259666892,8963,Red,1.97028600620453,
860,Os09g0399800,4.4264481053064,9334,Red,3.05370202072398,
861,Os04g0550866,33.962822638181,1648,Green,6.74170043037607,
862,Os04g0406600,12.8816196830649,5285,royalBlue,4.97376660446629,
863,Os01g0111300,2.06530594190613,11405,Tan,0.399451140657099,
864,Os03g0270000,10.8569496494151,5984,Red,3.77678592283382,
865,Os12g0150200,16.7523540550493,4135,Black,3.08801977711555,
866,Os04g0275950,63.5739476262093,447,Blue,47.7406689247557,
867,Os11g0256900,24.1390464125786,2728,Brown,21.9418388828744,
868,Os03g0618300,5.61521649653249,8524,Pink,3.21472712365379,
869,Os08g0248100,9.24875430774668,6598,GreenYellow,2.55475312020634,
870,Os07g0239200,8.99528395995194,6721,MidnightBlue,6.23339530676322,
871,Os05g0148800,11.4879961078307,5754,Cyan,4.67285493612482,
872,Os03g0610650,30.4840748097552,1943,Magenta,12.2875872252297,
873,Os07g0295800,57.318697405651,581,Blue,39.6521792800061,
874,Os05g0154600,22.7575053783665,2933,Blue,8.88786859998115,
875,Os04g0461600,13.4977865825073,5068,MidnightBlue,7.43488132395724,
876,Os06g0679200,0.744328685431229,12921,Turquoise,0.454758791104243,
877,Os01g0925400,4.83658683364032,9032,Magenta,2.00851333433313,
878,Os01g0511000,1.84053719547416,11637,Blue,0.884205375226626,
879,Os05g0186300,6.19287351186627,8155,lightYellow,1.73665447967639,
880,Os01g0359600,24.8667237450859,2623,Cyan,5.33595216354112,
881,Os01g0869200,2.01551892210005,11454,Brown,1.63154283568178,
882,Os06g0147200,13.8500546591583,4963,Blue,9.04867734833222,
883,Os03g0254800,18.3894324672499,3742,lightYellow,5.88955108004864,
884,Os07g0535800,10.2282164290719,6237,Magenta,7.05481433317674,
885,Os01g0934400,24.4165172977109,2683,lightYellow,6.74109970416169,
886,Os01g0823900,6.48929458766225,7990,Grey60,1.44482512971483,
887,Os09g0549450,1.39504882851118,12146,Grey,0.161114887950411,
888,Os05g0408300,2.54302069115563,10917,lightYellow,0.208453937610392,
889,Os03g0152200,10.6376435218988,6073,Black,2.72224224509987,
890,Os12g0182500,2.14481898214233,11312,Yellow,0.926289263755688,
891,Os01g0739200,3.58195008202194,10005,royalBlue,2.17998107934455,
892,Os03g0187400,18.9500863101221,3640,GreenYellow,11.3980230900734,
893,Os02g0619600,13.3809714227315,5113,Red,7.82639062625847,
894,Os12g0472366,16.1637755942287,4311,MidnightBlue,10.0847877950572,
895,Os06g0693000,1.49719538690712,12026,GreenYellow,0.604906500614249,
896,Os01g0119100,5.18560951489994,8785,royalBlue,2.48849429057188,
897,Os02g0164800,6.4982807402151,7985,royalBlue,2.56718198071197,
898,Os12g0552400,1.37290766548082,12172,MidnightBlue,0.561552373161629,
899,Os01g0227100,22.4642283875354,2974,Black,4.73191833547952,
900,Os10g0500600,40.2624607488339,1217,Black,13.203282822449,
901,Os01g0940000,6.10803947398348,8212,lightYellow,1.96381900815925,
902,Os01g0627500,30.8555334471041,1913,Pink,20.0740624726177,
903,Os02g0134400,12.1188492710078,5527,Red,6.25936151746459,
904,Os09g0468300,5.26893098054832,8725,Black,0.835913905950089,
905,Os11g0506800,20.268446213896,3353,Blue,12.3366893657586,
906,Os09g0568000,4.47374110479857,9293,Pink,2.48204371681327,
907,Os06g0692600,9.62723765544388,6438,Brown,7.69425343405663,
908,Os05g0560900,0.170754422723831,13592,Grey,0.052611664310953,
909,Os02g0572400,12.8045065939169,5308,Black,4.64905430182694,
910,Os04g0598900,11.6344078256782,5694,lightYellow,4.79309735627522,
911,Os03g0318400,12.7686217257776,5325,GreenYellow,8.69751730051556,
912,Os02g0453800,31.6330836184277,1840,Salmon,17.0975887257032,
913,Os06g0730300,5.48382918248102,8600,Black,3.0846949055666,
914,Os02g0574500,15.8123344322245,4399,Blue,11.8105393825432,
915,Os07g0264000,20.0872785217368,3392,Salmon,9.84766594083045,
916,Os08g0243100,7.16054185146089,7614,Magenta,2.49554774321648,
917,Os02g0131050,4.59073952889499,9208,Cyan,2.9911952811731,
918,Os06g0657500,1.17071783878222,12388,Turquoise,0.759913882054542,
919,Os04g0605300,14.9503830186902,4628,Cyan,6.07161724334893,
920,Os03g0650700,12.4524672491165,5425,Salmon,5.28556713921231,
921,Os01g0708900,49.3267572959795,814,Black,14.2369109939745,
922,Os01g0192000,3.20307203710089,10334,Green,1.48244815170851,
923,Os02g0799300,6.21282158561681,8144,Magenta,4.08701073472662,
924,Os05g0215300,15.9460663616968,4368,Pink,11.7957303948242,
925,Os06g0708200,8.55018877975738,6925,MidnightBlue,3.91047354772594,
926,Os03g0247900,28.9073404656302,2098,Magenta,15.5414201516916,
927,Os02g0716500,2.95189261182081,10540,royalBlue,1.28007331186451,
928,Os09g0115500,21.657281746945,3102,GreenYellow,8.71963111179427,
929,Os02g0653300,2.06819713555546,11400,Black,0.918509802345197,
930,Os03g0678800,15.0131208184434,4613,MidnightBlue,11.0385498887283,
931,Os05g0257100,44.8160895845118,1001,Red,28.5793363512906,
932,Os06g0350200,24.9924162076687,2606,Brown,12.358357083542,
933,Os09g0371200,1.9906327939811,11476,Brown,1.35369688705685,
934,Os06g0650700,13.6632516982698,5014,Magenta,7.83615868411812,
935,Os08g0171700,23.1200299961807,2878,Yellow,6.88977285805229,
936,Os07g0179500,12.8164804264699,5305,Grey60,1.82857974906333,
937,Os01g0773700,61.1418364607014,489,Green,53.8819201395036,
938,Os10g0415300,28.9894622731837,2092,Pink,14.9691099070826,
939,Os01g0508100,3.47159899653418,10090,GreenYellow,1.80529203443784,
940,Os08g0492100,11.2361966152441,5854,lightYellow,3.35024834713502,
941,Os04g0259200,7.50988388981276,7414,Salmon,3.84425039633735,
942,Os09g0451400,4.06323265574191,9616,GreenYellow,1.90375793046296,
943,Os11g0148800,3.62301814521426,9971,Brown,2.06437275988815,
944,Os01g0803300,17.5652045258109,3922,Purple,6.84112387765909,
945,Os06g0231600,24.5939707849137,2662,Red,13.5659242962336,
946,Os05g0127500,4.03540022989656,9639,Red,2.95489226576845,
947,Os05g0176300,15.3273137957207,4526,Brown,13.9876257795339,
948,Os11g0157400,4.22637995405357,9501,lightYellow,0.998903584902423,
949,Os08g0514033,9.96165401597746,6326,Black,3.5569444669625,
950,Os02g0193000,2.57405377440669,10892,GreenYellow,1.08885752206967,
951,Os05g0302916,1.79006234049227,11699,Blue,0.496010973326404,
952,Os01g0292200,17.2740137117061,3998,Magenta,6.486412201204,
953,Os08g0480100,35.1494272764869,1564,Black,17.1603659752685,
954,Os12g0169000,6.06002070704019,8240,Brown,2.75887549021995,
955,Os12g0603800,5.51650285188968,8581,GreenYellow,2.93137701998769,
956,Os07g0638100,38.9679367475088,1291,Blue,17.5290211277036,
957,Os06g0288100,2.74417998111933,10726,lightYellow,0.674036641852195,
958,Os04g0594400,20.8952650840546,3235,lightYellow,7.42473436325579,
959,Os03g0816500,15.4171858324216,4503,GreenYellow,6.16238007691389,
960,Os02g0294100,1.1973818506264,12362,Grey60,0.343249590523874,
961,Os04g0636400,2.38646584552534,11085,Turquoise,1.30125120341284,
962,Os11g0649600,2.18134971498336,11277,Grey,0.29530714146239,
963,Os07g0106200,31.1868650597113,1874,Blue,19.722926473817,
964,Os02g0704500,20.9895534586226,3223,Red,13.3979762316936,
965,Os09g0439200,24.4072843786058,2687,Red,16.7236269387136,
966,Os02g0103900,8.26799851441625,7062,Purple,4.75519355635297,
967,Os06g0247900,21.661274811154,3099,Turquoise,12.920186253936,
968,Os04g0530400,5.14936749163244,8808,Black,3.19857125148864,
969,Os01g0740600,13.6415712616269,5023,Blue,9.07942791581704,
970,Os12g0562400,16.2445491118506,4284,GreenYellow,8.29501483311781,
971,Os09g0313500,15.0607893311244,4602,Brown,12.6161013738205,
972,Os06g0109100,0.500611815006631,13210,Grey,0.07751709381003,
973,Os05g0370200,1.26791056016216,12284,Brown,0.724486430729942,
974,Os09g0400600,24.9384393420407,2614,Magenta,12.5223091156285,
975,Os03g0243700,9.9078008696892,6342,GreenYellow,4.7380446960578,
976,Os07g0593000,13.2368806216841,5164,Brown,9.44482817763137,
977,Os09g0361100,10.781380218431,6018,Pink,3.68463200313381,
978,Os08g0135900,7.01318583619469,7695,Magenta,2.84055836828076,
979,Os02g0189500,3.39160188620093,10149,Magenta,1.62912309368781,
980,Os05g0331200,15.5186137242755,4483,Blue,6.43429604919723,
981,Os03g0301700,9.88062181267386,6352,Magenta,5.80140440353578,
982,Os01g0965000,1.42933692759964,12104,MidnightBlue,0.985939865788065,
983,Os03g0185700,7.48127029863115,7430,Brown,4.77049531922808,
984,Os02g0301100,2.51566721450561,10944,royalBlue,0.954807557586948,
985,Os10g0167700,16.6915433922289,4157,Brown,12.1465650107149,
986,Os04g0581100,29.8775133448029,1999,Red,16.9458574204364,
987,Os01g0733200,5.23570125540497,8748,MidnightBlue,1.16091387488376,
988,Os03g0766800,8.52751302772987,6939,MidnightBlue,5.22730492646526,
989,Os11g0247000,5.2485669521747,8737,Brown,2.11214499483035,
990,Os04g0602300,37.0827082195673,1434,Black,18.0691515968568,
991,Os02g0740600,54.2148209924385,666,Magenta,20.0911949668777,
992,Os03g0322800,65.4698691528836,416,Blue,45.2536979305206,
993,Os04g0527000,8.85056517383214,6785,Black,5.10639720074679,
994,Os08g0554400,29.3133733221288,2061,Brown,26.9367757846998,
995,Os05g0419600,31.1569836545784,1880,lightYellow,10.548235929086,
996,Os06g0308100,47.4818732733151,892,Blue,34.0646522068228,
997,Os01g0826400,7.16873514060009,7607,Black,2.99165746289271,
998,Os02g0327500,10.3280087555363,6199,Black,3.39485018205797,
999,Os08g0446301,9.86977129100485,6359,Blue,6.35420025567888,
1000,Os12g0639800,56.6648084046316,603,Red,9.05491989415096,
1001,Os04g0489600,18.0528711163475,3810,Brown,16.1940575721045,
1002,Os02g0472700,4.75711130714426,9092,Red,2.65390258094541,
1003,Os04g0403701,1.62923857860598,11881,Green,0.956496145902877,
1004,Os01g0375200,8.09894298633677,7144,lightGreen,2.32286051236895,
1005,Os09g0382200,20.9041375536791,3231,Green,8.61368751569531,
1006,Os04g0372750,8.95670088427506,6738,Magenta,3.9339732965589,
1007,Os06g0294600,1.80709281845524,11678,royalBlue,0.403843405397916,
1008,Os01g0609000,4.46489736997348,9300,royalBlue,0.787226533946968,
1009,Os01g0667700,5.17332355875412,8791,Black,2.81756429220448,
1010,Os01g0623500,23.8299483259502,2777,Black,16.6557145325046,
1011,Os05g0559316,2.0257720958989,11444,royalBlue,0.426447760022488,
1012,Os08g0289000,11.0825605924489,5905,Black,5.70634422304026,
1013,Os02g0527200,8.70516493829614,6853,MidnightBlue,4.21177621948368,
1014,Os02g0747600,15.7324407787445,4420,Magenta,9.41906368590312,
1015,Os01g0128300,20.8934646019477,3236,MidnightBlue,5.54679950837682,
1016,Os03g0431600,3.25894626200512,10273,Grey,0.589589073990568,
1017,Os01g0689900,14.9433681187018,4631,Blue,10.2441989353884,
1018,Os07g0550900,13.9824898474699,4917,lightYellow,4.36499477708817,
1019,Os01g0914000,5.25699702765312,8732,GreenYellow,2.24441358257616,
1020,Os05g0305700,4.43051646091276,9326,LightCyan,1.21647564469138,
1021,Os02g0620400,23.2346522262848,2858,Red,12.903484155623,
1022,Os01g0729900,9.92961229834913,6336,Black,4.36660703600627,
1023,Os01g0612600,14.2482125718688,4827,GreenYellow,6.32613306618699,
1024,Os04g0571300,9.20294268433511,6620,Blue,3.92115041249115,
1025,Os02g0435400,9.42664904982636,6530,Brown,5.19956025463285,
1026,Os04g0401700,0.357088170232636,13409,Grey,0.019937652877947,
1027,Os01g0748600,12.3794662453403,5448,Black,6.35458441220958,
1028,Os01g0704400,11.9494509696316,5590,Brown,7.62419231158115,
1029,Os07g0671800,26.1972325665122,2438,Magenta,14.1072472853233,
1030,Os01g0747400,37.472111695015,1407,Black,18.2680645371497,
1031,Os07g0614250,21.6528370588529,3104,Magenta,6.56100369400081,
1032,Os06g0649000,12.1781384257931,5504,Black,4.75825991088218,
1033,Os12g0405400,35.447632422293,1537,Salmon,22.5673550784024,
1034,Os03g0849800,13.4890194672358,5072,lightYellow,4.76557843237858,
1035,Os06g0713300,4.05936982990041,9621,Brown,3.06414389954621,
1036,Os12g0612300,7.33376732966396,7518,Brown,4.16876085188002,
1037,Os03g0429000,5.15570096852627,8803,Magenta,3.40761560460305,
1038,Os07g0597400,8.31024624943977,7042,Red,5.09936790473219,
1039,Os06g0699301,4.73348837282108,9105,royalBlue,1.57472256083563,
1040,Os03g0759000,9.27241734306796,6590,royalBlue,1.79432850668134,
1041,Os04g0688100,8.00705648840932,7181,Red,4.37965773587787,
1042,Os04g0224900,66.8960666749851,382,Blue,45.9185351055948,
1043,Os09g0445600,17.6273110675538,3905,GreenYellow,9.4971440840845,
1044,Os01g0172400,1.59554146039232,11923,Grey60,0.415579300359637,
1045,Os02g0734300,4.28234101101378,9458,Brown,3.41717995482746,
1046,Os11g0232100,6.58960841833617,7933,Brown,2.12978298024906,
1047,Os06g0652600,33.2725086695902,1697,Turquoise,23.087906589058,
1048,Os07g0162400,7.46463092794107,7441,Pink,3.04855679259764,
1049,Os04g0585050,9.01733409266164,6707,lightYellow,3.57717164311611,
1050,Os03g0198600,3.0530075773198,10467,Black,0.732928402461145,
1051,Os11g0184900,9.00636343434184,6711,Magenta,5.57478887938625,
1052,Os02g0624400,26.4976072083328,2399,Magenta,6.42621943265505,
1053,Os02g0539100,11.0250510326434,5927,Black,3.7914878687388,
1054,Os10g0508100,1.60273168917815,11914,Salmon,0.93695950335413,
1055,Os05g0534000,1.59860143602805,11918,Purple,0.604169967582907,
1056,Os12g0527700,15.8671494783821,4386,Brown,13.2079690004925,
1057,Os09g0403300,17.950131264602,3833,Brown,8.54064756338031,
1058,Os01g0194300,14.1505416468535,4866,Red,7.98296155036782,
1059,Os03g0159900,1.88183796883148,11594,Grey60,0.548334279002016,
1060,Os04g0418500,19.9333066911195,3425,Blue,9.82058015081935,
1061,Os01g0765400,9.52645489064233,6486,Tan,6.73934083090687,
1062,Os01g0521600,9.93243366206921,6334,Brown,8.4927199395079,
1063,Os01g0521400,44.8598926876461,999,Black,8.28795423291863,
1064,Os12g0151500,7.52613304650544,7403,Brown,3.64222047013172,
1065,Os03g0218400,39.6824119815073,1248,lightYellow,13.4532072036393,
1066,Os03g0338400,0.114579582702371,13637,Grey,0.018771223279597,
1067,Os07g0257200,15.625531356859,4450,Brown,14.184840418801,
1068,Os09g0412700,0.853952610771882,12785,Yellow,0.463558218930378,
1069,Os01g0948600,35.0025551555968,1576,Magenta,12.2911589239615,
1070,Os02g0711400,2.44963745237047,11019,GreenYellow,0.993750706794925,
1071,Os05g0563550,47.0909573120205,906,Turquoise,43.6347192357726,
1072,Os05g0586500,2.3782655475731,11093,Brown,1.57727185941601,
1073,Os03g0140200,1.57963072452437,11947,Salmon,0.410303387428177,
1074,Os11g0153700,24.2324955085123,2709,Green,22.4585084844974,
1075,Os09g0380050,4.42899770138826,9330,Blue,1.82342191505736,
1076,Os04g0119800,4.77896223722908,9079,Red,3.30967104708385,
1077,Os09g0571100,6.01375837960517,8275,Turquoise,2.13279355946121,
1078,Os03g0358200,0.572026224563647,13128,Red,0.376268302037846,
1079,Os01g0971200,63.2666109768759,456,Red,12.2172924985822,
1080,Os10g0517500,52.4344993265582,719,Blue,23.6250468489899,
1081,Os07g0568300,11.3483974648139,5813,Magenta,4.83098089576972,
1082,Os06g0361500,39.3000326418229,1270,Salmon,18.9984152710782,
1083,Os11g0213733,19.8717070655906,3435,Magenta,8.25995090870795,
1084,Os03g0104100,14.8977023240454,4644,MidnightBlue,2.70544696598364,
1085,Os05g0461600,12.382546543199,5447,Magenta,7.59296208134349,
1086,Os06g0594600,0.948856561936603,12670,GreenYellow,0.371480625723291,
1087,Os03g0857900,3.72751103937998,9888,GreenYellow,1.67982792225526,
1088,Os12g0197200,2.70166475923247,10763,Brown,1.4788520076647,
1089,Os07g0655900,20.2115250920938,3366,Magenta,9.38460605419384,
1090,Os04g0152500,6.39355985907709,8051,Brown,4.89903648566227,
1091,Os08g0108700,20.6482081717952,3285,Brown,14.1196568714285,
1092,Os04g0128700,19.3380662498787,3560,GreenYellow,12.3140229259586,
1093,Os02g0532900,8.77777375803573,6815,royalBlue,1.83004404144161,
1094,Os01g0895200,10.3118664154231,6207,Magenta,6.40432260057925,
1095,Os10g0547500,11.3804514895756,5791,Brown,6.4600456394252,
1096,Os07g0604000,12.6508670400275,5364,LightCyan,3.0515448246355,
1097,Os09g0553300,19.1205382075298,3600,lightYellow,8.73457236610747,
1098,Os11g0537300,10.4875671038834,6133,lightYellow,3.07711130284796,
1099,Os11g0149900,7.44759226593547,7450,Brown,6.20622783366062,
1100,Os01g0771200,11.3536807348317,5810,Blue,6.43277316272712,
1101,Os02g0126500,8.11325392609785,7140,MidnightBlue,4.62733498301558,
1102,Os12g0511600,21.2520173877666,3177,Brown,16.1888136627479,
1103,Os11g0629600,0.585984377209107,13108,Grey,0.048044811021294,
1104,Os03g0719400,22.0733402911561,3036,Magenta,11.1831946223309,
1105,Os08g0364900,6.68489287766959,7885,lightYellow,3.07094682279829,
1106,Os04g0565900,13.8341324911326,4967,Brown,5.52654569862225,
1107,Os08g0433500,3.95252758140225,9702,Cyan,1.25016900761584,
1108,Os02g0148000,18.6595197998955,3691,Green,8.40779115402457,
1109,Os07g0100300,4.489336319516,9278,Brown,3.20317788263705,
1110,Os04g0323800,6.50510473145527,7983,Tan,1.34695252977089,
1111,Os06g0157000,3.26826222743699,10261,Pink,2.36951694840934,
1112,Os03g0194900,20.6487252432152,3284,Black,9.49982946717546,
1113,Os10g0554900,65.6091972743045,411,Turquoise,55.1556476050571,
1114,Os01g0139900,11.3399871221325,5815,GreenYellow,5.93149278489989,
1115,Os09g0309500,36.8675962374648,1448,Magenta,15.0993168895435,
1116,Os01g0275950,6.35973172887875,8066,Cyan,2.46985255441362,
1117,Os11g0664500,16.2911746039573,4270,Black,10.9195654790378,
1118,Os01g0138500,25.3462088755364,2552,GreenYellow,16.5888137446141,
1119,Os04g0372775,8.76589192418191,6829,Black,2.19591618037877,
1120,Os07g0586800,3.78636924140882,9843,MidnightBlue,1.24303970663464,
1121,Os02g0173800,47.6971910267785,881,lightYellow,12.8812022821995,
1122,Os10g0521400,2.88065574853278,10595,GreenYellow,1.38794339989314,
1123,Os10g0394200,1.63163311957011,11875,Grey,0.447820655861581,
1124,Os03g0788500,14.3213179185702,4804,lightYellow,6.98473500517193,
1125,Os07g0636000,15.3625867622713,4514,Yellow,11.6389393944298,
1126,Os08g0557600,43.4555083849422,1064,Magenta,23.661874233367,
