Source,Target,k,pcc
0,2714,47,0.857504991440439
0,2752,98,0.768525316646536
0,2777,6,0.911785322490719
0,2795,5,0.808617140482843
0,2876,3,0.91749540363708
0,2918,12,0.894794747165422
1,29,16,0.856273739747201
1,31,37,0.746566052870653
1,41,49,0.741482707833324
1,52,56,0.832953549287621
1,66,82,0.735166586250513
1,112,44,0.821411300787114
1,155,32,0.793763413241654
1,160,70,0.716869070637616
1,164,61,0.780580097295902
1,187,79,0.671037955624794
1,201,71,0.81838108606248
1,204,34,0.834476393035274
1,206,62,0.827971744902986
1,219,5,0.905563593401835
1,230,83,0.777706482249676
1,232,5,0.873687634259551
1,237,18,0.863448075246225
1,246,31,0.817355011907637
1,277,30,0.809093205309246
1,285,60,0.688092061125299
1,296,24,0.843044831425159
1,298,96,0.762541712649745
1,301,25,0.83455019261488
1,330,95,0.736557691731417
1,337,34,0.834102912665123
1,357,50,0.817639985710651
1,386,100,0.666063867589792
1,395,1,0.924060843270449
1,412,11,0.839599406421234
1,449,76,0.819906151507412
1,476,96,0.756580340617881
1,501,19,0.823915117549924
1,517,73,0.777022097796084
1,534,13,0.786024896254431
1,559,36,0.81484470019373
1,586,67,0.824824909581118
1,607,35,0.796292827594208
1,630,90,0.750422949220297
1,638,66,0.721272492464313
1,668,73,0.75143869966487
1,674,85,0.787276379918882
1,690,36,0.823849128198811
1,709,10,0.846810451171375
1,710,5,0.873683059460786
1,726,80,0.75654760316595
1,731,27,0.819499133728562
1,737,42,0.8219089528185
1,750,8,0.839621223101526
1,763,69,0.731376709618571
1,767,82,0.731627960002358
1,772,23,0.75110656255839
1,786,61,0.760277700166476
1,801,22,0.862720091374691
1,828,91,0.569598572892227
1,837,47,0.811182475714284
1,857,91,0.672274415818412
1,913,66,0.721426550608111
1,940,53,0.772878564222089
1,942,86,0.684406200218797
1,952,30,0.817454186169458
1,968,74,0.6999051188699
1,970,82,0.781748261510956
1,1010,18,0.865327034688248
1,1012,14,0.815469614371381
1,1023,49,0.793446673703415
1,1030,43,0.840946439917268
1,1083,88,0.786251484153871
1,1114,53,0.782407094703847
1,1120,38,0.722782353855938
1,1135,15,0.852065150309774
1,1138,27,0.825868196382452
1,1143,2,0.847005545893453
1,1160,54,0.826265349644256
1,1178,11,0.795543911555794
1,1190,7,0.89808450771126
1,1222,14,0.865133293940811
1,1234,92,0.802877739386501
1,1259,34,0.781756999052557
1,1276,69,0.787126525476726
1,1296,86,0.68863578682829
1,1310,31,0.824390095587693
1,1330,22,0.780968193085773
1,1340,78,0.791363099696033
1,1354,15,0.828128425806677
1,1374,26,0.762396097262406
1,1406,43,0.802911159203565
1,1414,44,0.815290772231955
1,1420,24,0.833323923558678
1,1433,66,0.710941197496098
1,1443,70,0.740346582483715
1,1448,28,0.802153611169124
1,1478,44,0.836371292946222
1,1502,48,0.833222482804105
1,1508,89,0.661747094522218
1,1554,13,0.86391175709606
1,1560,22,0.790886008577988
1,1561,97,0.765330832593547
1,1583,13,0.877500211989722
1,1594,86,0.744516672239896
1,1639,84,0.700803783942228
1,1661,74,0.634415261896811
1,1682,2,0.919725591331931
1,1684,37,0.843528742888172
1,1721,88,0.676314357188822
1,1722,17,0.841766309025385
1,1757,16,0.840912619229458
1,1762,65,0.767621554169976
1,1811,14,0.866182797758441
1,1815,70,0.73054830537326
1,1827,4,0.840661325847336
1,1829,17,0.852307612087452
1,1849,12,0.871164789156665
1,1857,53,0.765526359860092
1,1862,98,0.804879762367986
1,1867,36,0.800157382519848
1,1869,3,0.843410708796033
1,1871,34,0.811109013729544
1,1890,58,0.777324206692294
1,1893,67,0.790369811502454
1,1908,14,0.842238221246385
1,1917,81,0.724557706902386
1,1918,18,0.790011435728447
1,1933,8,0.888662865160509
1,1955,5,0.863460270427884
1,1957,68,0.703850262621702
1,1971,74,0.713595240628387
1,1993,40,0.812148829645494
1,2023,97,0.788886894208483
1,2116,43,0.752096507566238
1,2120,39,0.785982263682452
1,2124,8,0.880924628588621
1,2137,2,0.911343881788739
1,2167,31,0.703619475542113
1,2171,12,0.876719372870075
1,2176,62,0.717949979877118
1,2197,70,0.81725929563615
1,2214,3,0.912551682063241
1,2223,51,0.7641357644292
1,2238,4,0.829799451070726
1,2271,8,0.895956579073873
1,2285,44,0.834882748103992
1,2304,3,0.896369741530249
1,2335,24,0.849584149886475
1,2342,34,0.823542943764996
1,2350,66,0.733445260038051
1,2352,48,0.836117280738675
1,2353,67,0.72759370300959
1,2357,4,0.899473398458984
1,2368,74,0.790746380834563
1,2377,63,0.762458401034941
1,2387,14,0.739307921777697
1,2407,67,0.824990690282103
