Source,Target,k,pcc
53,17,39,0.911453388047273
53,27,56,0.902216714757724
53,56,90,0.891057875197893
53,80,95,0.88650896577624
53,84,95,0.887994557083565
53,70,83,0.891859444019426
53,4,65,0.898848629371262
2,42,3,0.955643586573845
2,71,55,0.89825298293475
2,32,51,0.909911412382334
2,1,24,0.939773538096583
2,3,38,0.924792532316499
2,50,8,0.935177291759583
2,54,2,0.951031660277183
2,18,22,0.933334736877152
2,88,9,0.936060676827058
2,91,10,0.928474763098102
2,90,7,0.937707186871096
2,6,3,0.972664845221324
2,46,18,0.943764729302762
2,36,27,0.935191157923588
2,66,39,0.905333592858997
2,20,12,0.951496287654799
2,65,74,0.889341876736935
2,19,17,0.925999672271005
2,48,24,0.915993968510964
2,97,48,0.90647141672859
2,83,6,0.935775966255233
2,94,18,0.931676681433197
2,26,2,0.965409392278535
2,15,5,0.949792720017118
2,55,14,0.932334720073316
2,49,18,0.924955474024254
2,74,4,0.955468679143786
2,33,15,0.929814853180768
2,57,1,0.946488912384109
2,44,4,0.95162177762678
2,39,4,0.942197134220075
2,72,14,0.944499306351173
2,69,70,0.895717917058889
2,67,7,0.94354235571756
2,40,17,0.946327594205434
2,45,2,0.952061992340818
2,25,11,0.937013638533704
2,11,11,0.935078826820574
2,31,1,0.949867761667305
2,29,11,0.935275173652405
2,24,34,0.913816358311011
2,73,16,0.927433481852765
2,82,23,0.917017903501979
2,28,1,0.963588190619606
2,10,10,0.957847797923361
2,14,17,0.943972473349822
2,62,3,0.954733968987726
2,43,51,0.905527868689069
2,22,17,0.932635369117032
2,47,6,0.942833071712662
2,78,12,0.939646431786606
2,58,4,0.955452628727071
2,61,12,0.937322776242705
2,37,20,0.940042606546992
2,21,20,0.921648393303139
2,12,1,0.973539914174587
2,86,27,0.926735875292423
2,13,4,0.971567849733997
2,68,34,0.913982890799642
2,7,8,0.96313869605826
2,60,19,0.933210203668513
2,5,8,0.958329056310493
2,9,10,0.962671710739413
2,59,11,0.93483969036425
2,30,1,0.977079684416424
2,76,16,0.91553545045588
2,8,2,0.950373978347205
2,95,7,0.940702878672813
2,23,6,0.961665662611115
2,89,89,0.890591015285665
2,16,15,0.95286822027232
2,52,31,0.913677597259204
2,0,8,0.965557015688714
2,92,17,0.917545614530735
2,85,84,0.883850647083262
2,34,1,0.970248880041148
2,51,8,0.950468777535484
2,35,2,0.964779104266061
2,17,4,0.971585764362397
2,79,39,0.901137898358297
2,38,70,0.897755839523542
2,96,20,0.923427359560302
2,41,18,0.940430833586508
2,27,4,0.966237509098137
2,56,11,0.943634795206245
2,99,56,0.895590868184346
2,80,15,0.925704644561339
2,63,14,0.933522737462258
2,84,2,0.956113354558227
2,70,11,0.93556494744973
2,4,5,0.968374295443091
2,64,49,0.899787316807675
42,32,92,0.896372179466752
42,1,26,0.933102530678207
42,3,36,0.92748803733405
42,50,49,0.916567247464417
42,54,65,0.907667856077098
42,87,94,0.881438951510705
42,18,39,0.924572461203272
42,88,72,0.896151171797194
42,91,62,0.898932430780416
42,90,53,0.903868927541544
42,6,2,0.95776312143604
42,46,67,0.911087766023874
42,36,55,0.914637296838653
42,66,80,0.892449239848481
42,20,24,0.934297733087962
42,65,92,0.882807516462673
42,19,32,0.916707668871793
42,48,36,0.91132305695403
42,97,43,0.907426496639441
42,83,66,0.893401558409613
42,94,32,0.915779135594493
42,26,32,0.929375886807351
42,15,18,0.938114314595793
42,55,47,0.912783212653667
42,49,70,0.899576288957782
42,74,32,0.929210011586182
42,57,42,0.913265025710895
42,44,42,0.916329394323511
42,39,39,0.923367867832429
42,72,6,0.949245549270153
42,69,70,0.896178155557126
42,67,53,0.911543586355965
42,77,54,0.903348257250741
42,40,12,0.942311420753207
42,45,45,0.919605995316424
42,25,43,0.913840217209786
42,11,17,0.93269871065078
42,31,5,0.943096549390635
42,29,21,0.928557659267521
42,24,19,0.925315544951775
42,73,45,0.91116105364713
42,82,69,0.89308488234261
42,28,1,0.959029018747364
42,10,16,0.940177722205844
42,14,22,0.93566186392234
